id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff,home_pregame_offense_ppa,home_pregame_offense_successRate,home_pregame_offense_explosiveness,home_pregame_defense_ppa,home_pregame_defense_successRate,home_pregame_defense_explosiveness,away_pregame_offense_ppa,away_pregame_offense_successRate,away_pregame_offense_explosiveness,away_pregame_defense_ppa,away_pregame_defense_successRate,away_pregame_defense_explosiveness
400868910,2016,1,regular,2016-09-02 23:00:00+00:00,False,True,False,False,34005.0,3806.0,Lincoln Financial Field,218,Temple,fbs,American Athletic,13.0,"[0, 10, 3, 0]",0.0373638682673839,1590.0,1525.0,349,Army,fbs,FBS Independents,28.0,"[0, 7, 7, 14]",0.962636131732616,1315.0,1380.0,4.24592342839999,https://www.youtube.com/watch?v=U0JYtSBXxUU,,,,,,,,,,,,,,
400869423,2016,1,regular,2016-09-02 23:00:00+00:00,False,True,False,False,31336.0,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,33.0,"[7, 13, 6, 7]",0.9996978718360036,,,2142,Colgate,fcs,Patriot,7.0,"[7, 0, 0, 0]",0.0003021281639964,,,0.956456522399999,https://www.youtube.com/watch?v=eW10hQccuNs,,,,,,,,,,,,,,
400868876,2016,1,regular,2016-09-02 23:30:00+00:00,False,True,False,False,44849.0,4727.0,McLane Stadium,239,Baylor,fbs,Big 12,55.0,"[24, 24, 7, 0]",0.9999929905218068,,,2466,Northwestern State,fcs,Southland,7.0,"[0, 0, 7, 0]",7.009478193209517e-06,,,0.0131727483000001,https://www.youtube.com/watch?v=JOavLeg8h_8,,,,,,,,,,,,,,
400869093,2016,1,regular,2016-09-03 00:00:00+00:00,False,True,True,False,69850.0,3937.0,Sports Authority Field at Mile High,38,Colorado,fbs,Pac-12,44.0,"[21, 10, 6, 7]",0.9999792739518032,1411.0,1533.0,36,Colorado State,fbs,Mountain West,7.0,"[0, 0, 0, 7]",2.0726048196806343e-05,1457.0,1335.0,0.9415808163,https://www.youtube.com/watch?v=htoIf47UaZE,,,,,,,,,,,,,,
400869265,2016,1,regular,2016-09-03 01:00:00+00:00,False,True,False,False,26182.0,3625.0,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,10.0,"[3, 0, 0, 7]",0.0037707435041216,1510.0,1472.0,2649,Toledo,fbs,Mid-American,31.0,"[0, 21, 10, 0]",0.9962292564958783,1653.0,1691.0,3.1212190244,,,,,,,,,,,,,,,
400869094,2016,1,regular,2016-09-03 01:00:00+00:00,False,True,False,False,46147.0,3940.0,Stanford Stadium,24,Stanford,fbs,Pac-12,26.0,"[3, 14, 0, 9]",0.9249592377821018,1843.0,1843.0,2306,Kansas State,fbs,Big 12,13.0,"[0, 3, 3, 7]",0.0750407622178982,1521.0,1521.0,2.0063016157,https://www.youtube.com/watch?v=d0FhEMydgAs,,,,,,,,,,,,,,
400869181,2016,1,regular,2016-09-03 01:30:00+00:00,False,True,False,False,19138.0,3816.0,Mackay Stadium,2440,Nevada,fbs,Mountain West,30.0,"[21, 3, 0, 0, 6]",0.5493123821563031,,,13,Cal Poly,fcs,Big Sky,27.0,"[7, 3, 0, 14, 3]",0.4506876178436969,,,4.13254655909999,,,,,,,,,,,,,,,
400869424,2016,1,regular,2016-09-03 11:30:00+00:00,False,True,True,True,40562.0,3504.0,Aviva Stadium,103,Boston College,fbs,ACC,14.0,"[0, 0, 7, 7]",0.2667984930423923,1479.0,1483.0,59,Georgia Tech,fbs,ACC,17.0,"[7, 0, 0, 10]",0.7332015069576077,1588.0,1584.0,5.9947649536,https://www.youtube.com/watch?v=KWyrkOUUXDg,,,,,,,,,,,,,,
400868975,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,False,False,57075.0,3693.0,Davis Wade Stadium,344,Mississippi State,fbs,SEC,20.0,"[7, 10, 3, 0]",0.0835260991477908,1727.0,1699.0,6,South Alabama,fbs,Sun Belt,21.0,"[0, 0, 7, 14]",0.9164739008522091,1243.0,1271.0,2.61168967579999,,,,,,,,,,,,,,,
400869507,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,True,False,71016.0,3891.0,NRG Stadium,248,Houston,fbs,American Athletic,33.0,"[3, 16, 14, 0]",0.7633293693745197,1780.0,1813.0,201,Oklahoma,fbs,Big 12,23.0,"[10, 7, 0, 6]",0.2366706306254803,1885.0,1852.0,5.1521283684,https://www.youtube.com/watch?v=YUXNrUKcFH8,,,,,,,,,,,,,,
400869578,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,False,False,32074.0,3907.0,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,45.0,"[21, 7, 0, 17]",0.998200577258669,,,2198,Eastern Kentucky,fcs,OVC,24.0,"[8, 10, 0, 6]",0.001799422741331,,,1.58228767859999,https://www.youtube.com/watch?v=WS3KeQcHV7Y,,,,,,,,,,,,,,
400869260,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,False,False,107193.0,3861.0,Ohio Stadium,194,Ohio State,fbs,Big Ten,77.0,"[21, 14, 21, 21]",0.9999951755693748,1913.0,2083.0,189,Bowling Green,fbs,Mid-American,10.0,"[7, 3, 0, 0]",4.8244306251055136e-06,1607.0,1437.0,0.716754272499999,https://www.youtube.com/watch?v=Vn7W28WslEg,,,,,,,,,,,,,,
400869176,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,False,False,22661.0,3666.0,Cajun Field,309,Louisiana,fbs,Sun Belt,10.0,"[0, 3, 0, 7]",0.0037013683216301,1299.0,1252.0,68,Boise State,fbs,Mountain West,45.0,"[14, 21, 3, 7]",0.99629863167837,1727.0,1774.0,0.817299558599999,,,,,,,,,,,,,,,
400869509,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,False,False,28238.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,52.0,"[21, 14, 14, 3]",0.9999623320950386,,,2230,Fordham,fcs,Patriot,16.0,"[10, 0, 3, 3]",3.76679049614026e-05,,,0.5332699814,https://www.youtube.com/watch?v=SEoUIjFVUfc,,,,,,,,,,,,,,
400869180,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,False,False,110222.0,3558.0,Michigan Stadium,130,Michigan,fbs,Big Ten,63.0,"[14, 21, 21, 7]",0.9999962359455956,1753.0,1851.0,62,Hawai'i,fbs,Mountain West,3.0,"[0, 0, 0, 3]",3.7640544044981183e-06,1122.0,1024.0,0.0772373791000002,https://www.youtube.com/watch?v=ZmbK2mWqSJw,,,,,,,,,0.3094946395890985,0.5068493150684932,1.3486703903775497,0.2722521369210173,0.5384615384615384,1.0272553480298727
400868976,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,False,False,60125.0,3842.0,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,26.0,"[10, 3, 10, 3]",0.9894465662008368,1676.0,1695.0,142,Missouri,fbs,SEC,11.0,"[0, 3, 0, 8]",0.0105534337991632,1538.0,1519.0,2.6228222222,https://www.youtube.com/watch?v=ZzlCxH8E6uY,,,,,,,,,,,,,,
400869653,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,False,False,35474.0,3665.0,SECU Stadium,120,Maryland,fbs,Big Ten,52.0,"[21, 14, 7, 10]",0.9989525397622816,,,47,Howard,fcs,MEAC,13.0,"[0, 0, 0, 13]",0.0010474602377185,,,0.0147871052,,,,,,,,,,,,,,,
400869267,2016,1,regular,2016-09-03 16:00:00+00:00,False,True,False,False,30635.0,3911.0,Ryan Field,77,Northwestern,fbs,Big Ten,21.0,"[7, 0, 7, 7]",0.3594889459556937,1464.0,1469.0,2711,Western Michigan,fbs,Mid-American,22.0,"[0, 6, 10, 6]",0.6405110540443063,1594.0,1589.0,6.89859938619999,https://www.youtube.com/watch?v=KpYulpfaavo,,,,,,,,,,,,,,
400869428,2016,1,regular,2016-09-03 16:30:00+00:00,False,True,False,False,62234.0,3799.0,Lane Stadium,259,Virginia Tech,fbs,ACC,36.0,"[7, 17, 9, 3]",0.9989396604628524,1595.0,1635.0,2335,Liberty,fcs,Big South,13.0,"[6, 7, 0, 0]",0.0010603395371476,1441.0,1401.0,0.8725998156,https://www.youtube.com/watch?v=gj8-dfl1ui8,,,,,,,,,,,,,,
400869426,2016,1,regular,2016-09-03 17:30:00+00:00,False,True,False,False,50149.0,3752.0,Acrisure Stadium,221,Pittsburgh,fbs,ACC,28.0,"[0, 14, 7, 7]",0.9973786378118146,,,222,Villanova,fcs,CAA,7.0,"[0, 0, 7, 0]",0.0026213621881854,,,1.1462711897,https://www.youtube.com/watch?v=VCNJqpGpL68,,,,,,,,,,,,,,
400869097,2016,1,regular,2016-09-03 18:00:00+00:00,False,True,False,False,58640.0,3765.0,Husky Stadium,264,Washington,fbs,Pac-12,48.0,"[24, 10, 14, 0]",0.9998194681404564,1749.0,1800.0,164,Rutgers,fbs,Big Ten,13.0,"[0, 3, 0, 10]",0.0001805318595435,1372.0,1321.0,0.2723188799,https://www.youtube.com/watch?v=jA1_OeLPilk,,,,,,,,,,,,,,
400869175,2016,1,regular,2016-09-03 18:00:00+00:00,False,True,False,False,34128.0,3713.0,Falcon Stadium,2005,Air Force,fbs,Mountain West,37.0,"[7, 21, 0, 9]",0.9987096525599384,,,2000,Abilene Christian,fcs,Southland,21.0,"[0, 7, 7, 7]",0.0012903474400616,,,0.315552348499999,,,,,,,,,,,,,,,
400869619,2016,1,regular,2016-09-03 19:30:00+00:00,False,True,False,False,50079.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,61.0,"[28, 3, 21, 9]",0.9999882095586472,,,2545,SE Louisiana,fcs,Southland,7.0,"[0, 7, 0, 0]",1.1790441352799164e-05,,,0.0159773204000003,,,,,,,,,,,,,,,
400868978,2016,1,regular,2016-09-03 19:30:00+00:00,False,True,False,False,100443.0,3795.0,Kyle Field,245,Texas A&M,fbs,SEC,31.0,"[0, 10, 14, 0, 7]",0.8861437330292049,1616.0,1627.0,26,UCLA,fbs,Pac-12,24.0,"[3, 6, 0, 15, 0]",0.1138562669707951,1648.0,1637.0,7.560929358,https://www.youtube.com/watch?v=XI8jRieaIV4,,,,,,,,,,,,,,
400869652,2016,1,regular,2016-09-03 19:30:00+00:00,False,True,False,False,48644.0,3832.0,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,52.0,"[14, 21, 7, 10]",0.999992260699098,,,93,Murray State,fcs,OVC,3.0,"[0, 3, 0, 0]",7.739300902143142e-06,,,0.1273493328,https://www.youtube.com/watch?v=ddOJDsr175U,,,,,,,,,,,,,,
400869427,2016,1,regular,2016-09-03 19:30:00+00:00,False,True,False,False,49270.0,3923.0,Scott Stadium,258,Virginia,fbs,ACC,20.0,"[0, 7, 0, 13]",0.0095938252602234,,,257,Richmond,fcs,CAA,37.0,"[6, 10, 7, 14]",0.9904061747397764,,,4.2087757123,https://www.youtube.com/watch?v=1rJE1OOt1Lg,,,,,,,,,,,,,,
400868974,2016,1,regular,2016-09-03 19:30:00+00:00,False,True,True,False,77823.0,3798.0,Lambeau Field,275,Wisconsin,fbs,Big Ten,16.0,"[0, 6, 7, 3]",0.6655010020566582,1700.0,1704.0,99,LSU,fbs,SEC,14.0,"[0, 0, 14, 0]",0.3344989979433418,1711.0,1707.0,6.6222955886,https://www.youtube.com/watch?v=bWoFTcV9bQI,,,,,,,,,,,,,,
400869261,2016,1,regular,2016-09-03 19:30:00+00:00,False,True,False,False,94378.0,3632.0,Beaver Stadium,213,Penn State,fbs,Big Ten,33.0,"[6, 10, 10, 7]",0.9980987911562492,1557.0,1567.0,2309,Kent State,fbs,Mid-American,13.0,"[3, 10, 0, 0]",0.0019012088437508,1175.0,1165.0,2.7255744515,https://www.youtube.com/watch?v=3cYHL_FyLdE,,,,,,,,,,,,,,
400869264,2016,1,regular,2016-09-03 19:30:00+00:00,False,True,False,False,23093.0,3876.0,Peden Stadium,195,Ohio,fbs,Mid-American,54.0,"[6, 0, 10, 22, 3, 7, 6]",0.8013894641492144,1390.0,1375.0,326,Texas State,fbs,Sun Belt,56.0,"[0, 14, 7, 17, 3, 7, 8]",0.1986105358507855,1178.0,1193.0,11.7261069495,,,,,,,,,,,,,,,
400869262,2016,1,regular,2016-09-03 19:30:00+00:00,False,True,False,False,68390.0,3793.0,Kinnick Stadium,2294,Iowa,fbs,Big Ten,45.0,"[21, 7, 7, 10]",0.9950652766495672,1641.0,1655.0,193,Miami (OH),fbs,Mid-American,21.0,"[0, 7, 7, 7]",0.0049347233504327,1195.0,1181.0,0.2661582694,https://www.youtube.com/watch?v=5Y8uEO4hfgY,,,,,,,,,,,,,,
400868970,2016,1,regular,2016-09-03 20:00:00+00:00,False,True,False,False,69132.0,3887.0,Razorback Stadium,8,Arkansas,fbs,SEC,21.0,"[7, 7, 0, 7]",0.2328065436972995,1741.0,1738.0,2348,Louisiana Tech,fbs,Conference USA,20.0,"[7, 7, 6, 0]",0.7671934563027005,1609.0,1612.0,6.1729454398,https://www.youtube.com/watch?v=ot6Um_GmhXo,,,,,,,,,,,,,,
400869096,2016,1,regular,2016-09-03 21:00:00+00:00,False,True,False,False,53817.0,3626.0,Autzen Stadium,2483,Oregon,fbs,Pac-12,53.0,"[8, 17, 14, 14]",0.9992250238206676,,,302,UC Davis,fcs,Big Sky,28.0,"[7, 0, 14, 7]",0.0007749761793324,,,0.241110149399999,https://www.youtube.com/watch?v=PVqt9Xep-Fw,,,,,,,,,,,,,,
400868972,2016,1,regular,2016-09-03 21:30:00+00:00,False,True,True,False,75405.0,3495.0,Georgia Dome,153,North Carolina,fbs,ACC,24.0,"[0, 10, 14, 0]",0.027084914867375,1720.0,1706.0,61,Georgia,fbs,SEC,33.0,"[7, 7, 9, 10]",0.9729150851326248,1698.0,1712.0,7.5476882382,https://www.youtube.com/watch?v=u6ovfp0kpNI,,,,,,,,,,,,,,
400869505,2016,1,regular,2016-09-03 22:00:00+00:00,False,True,False,False,44161.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,52.0,"[10, 21, 21, 0]",0.9999920947251174,,,2717,Western Carolina,fcs,Southern,7.0,"[0, 7, 0, 0]",7.905274882591407e-06,,,0.963387479899999,https://www.youtube.com/watch?v=pmeNn1yNpdQ,,,,,,,,,,,,,,
400869425,2016,1,regular,2016-09-03 22:00:00+00:00,False,True,False,False,35049.0,3982.0,Wallace Wade Stadium,150,Duke,fbs,ACC,49.0,"[21, 28, 0, 0]",0.999993906657366,,,2428,North Carolina Central,fcs,MEAC,6.0,"[0, 0, 3, 3]",6.093342634128085e-06,,,0.0869118233999989,https://www.youtube.com/watch?v=59J7nG2f85w,,,,,,,,,,,,,,
400869718,2016,1,regular,2016-09-03 22:00:00+00:00,False,True,False,False,60703.0,3948.0,Hard Rock Stadium,2390,Miami,fbs,ACC,70.0,"[14, 14, 42, 0]",0.999984172579006,,,50,Florida A&M,fcs,MEAC,3.0,"[0, 3, 0, 0]",1.582742099404122e-05,,,0.0092549940999997,https://www.youtube.com/watch?v=IuyU6NHQ8J0,,,,,,,,,,,,,,
400869808,2016,1,regular,2016-09-03 22:00:00+00:00,False,True,False,False,21250.0,3608.0,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,54.0,"[21, 7, 19, 7]",0.9999949706677576,,,2542,Savannah State,fcs,MEAC,0.0,"[0, 0, 0, 0]",5.029332242334483e-06,,,0.0137011896000005,,,,,,,,,,,,,,,
400869343,2016,1,regular,2016-09-03 22:00:00+00:00,False,True,False,False,14887.0,3715.0,FAU Stadium,2226,Florida Atlantic,fbs,Conference USA,38.0,"[14, 7, 14, 3]",0.8851814431596425,,,79,Southern Illinois,fcs,MVFC,30.0,"[14, 10, 0, 6]",0.1148185568403574,,,5.69057156949999,,,,,,,,,,,,,,,
400869810,2016,1,regular,2016-09-03 22:00:00+00:00,False,True,False,False,18835.0,3975.0,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,57.0,"[13, 17, 14, 13]",0.9993047978118452,,,2046,Austin Peay,fcs,OVC,17.0,"[7, 7, 3, 0]",0.0006952021881548,,,0.246882395799999,https://www.youtube.com/watch?v=BUEd8Io5-9E,,,,,,,,,,,,,,
400869266,2016,1,regular,2016-09-03 22:30:00+00:00,False,True,False,False,11061.0,3768.0,InfoCision Stadium,2006,Akron,fbs,Mid-American,47.0,"[12, 7, 7, 21]",0.9998166754768704,,,2678,VMI,fcs,Southern,24.0,"[7, 3, 14, 0]",0.0001833245231297,,,1.6168603011,,,,,,,,,,,,,,,
400869183,2016,1,regular,2016-09-03 23:00:00+00:00,False,True,False,False,18748.0,3674.0,Chapman Stadium,202,Tulsa,fbs,American Athletic,45.0,"[24, 14, 7, 0]",0.9999877896335893,1388.0,1486.0,23,San José State,fbs,Mountain West,10.0,"[7, 0, 0, 3]",1.2210366410747577e-05,1383.0,1285.0,2.12326468569999,https://www.youtube.com/watch?v=LVxC8GzP9ok,,,,,,,,,,,,,,
400869508,2016,1,regular,2016-09-03 23:00:00+00:00,False,True,False,False,42876.0,3805.0,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,35.0,"[22, 7, 3, 3]",0.9984823470978932,,,2546,Southeast Missouri State,fcs,OVC,17.0,"[0, 3, 7, 7]",0.0015176529021069,,,0.4233548447,https://www.youtube.com/watch?v=revW59-sRec,,,,,,,,,,,,,,
400869349,2016,1,regular,2016-09-03 23:00:00+00:00,False,True,False,False,22380.0,3604.0,Alamodome,2636,UTSA,fbs,Conference USA,26.0,"[6, 8, 6, 6]",0.8211154491839744,,,2011,Alabama State,fcs,SWAC,13.0,"[7, 0, 0, 6]",0.1788845508160256,,,0.8795254904,,,,,,,,,,,,,,,
400869809,2016,1,regular,2016-09-03 23:00:00+00:00,False,True,False,False,24718.0,3817.0,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,38.0,"[14, 0, 10, 14]",0.983244108017084,,,2582,Southern,fcs,SWAC,21.0,"[9, 3, 3, 6]",0.016755891982916,,,2.5669894512,,,,,,,,,,,,,,,
400869597,2016,1,regular,2016-09-03 23:00:00+00:00,False,True,False,False,26864.0,3833.0,Memorial Stadium,2305,Kansas,fbs,Big 12,55.0,"[13, 14, 14, 14]",0.9997855685130088,,,227,Rhode Island,fcs,CAA,6.0,"[0, 6, 0, 0]",0.0002144314869912,,,0.133551643800001,,,,,,,,,,,,,,,
